Fexperiment_GHz,Fstandard_GHz
100.341108771078000,100.000000000000000
101.213668766100000,101.000000000000000
103.249642087816000,103.000000000000000
104.238543415507000,104.000000000000000
106.100004738219000,106.000000000000000
107.263418064915000,107.000000000000000
108.135978059935990,108.000000000000000
109.183050053962010,109.000000000000000
110.346463380657000,110.000000000000000
111.335364708348000,111.000000000000000
112.266095369704000,112.000000000000000
113.196826031060000,113.000000000000000
115.232799352776000,115.000000000000000
116.221700680466990,116.000000000000000
117.268772674492990,117.000000000000000
119.246575329875000,119.000000000000000
120.060964658561010,120.000000000000000
121.224377985256000,121.000000000000000
122.271449979282000,122.000000000000000
123.144009974303000,123.000000000000000
124.249252634664000,124.000000000000000
125.179983296020000,125.000000000000000
128.204857945426990,128.000000000000000
129.193759273117990,129.000000000000000
131.171561928500010,131.000000000000000
132.276804588859990,132.000000000000000
133.149364583881010,133.000000000000000
134.254607244242010,134.000000000000000
135.127167239263000,135.000000000000000
136.232409899624000,136.000000000000000
137.163140560980000,137.000000000000000
139.140943216360990,139.000000000000000
140.129844544051990,140.000000000000000
141.235087204412990,141.000000000000000
142.282159198437990,142.000000000000000
143.154719193460010,143.000000000000000
145.132521848841010,145.000000000000000
146.063252510198000,146.000000000000000
147.226665836893010,147.000000000000000
148.215567164584000,148.000000000000000
151.298612480326000,151.000000000000000
152.287513808017000,152.000000000000000
153.218244469372990,153.000000000000000
154.148975130729010,154.000000000000000
156.184948452445010,156.000000000000000
157.115679113801010,157.000000000000000
158.279092440497010,158.000000000000000
159.267993768187010,159.000000000000000
161.303967089904010,161.000000000000000
162.234697751260000,162.000000000000000
163.107257746280990,163.000000000000000
165.259572400667000,165.000000000000000
166.015791063019010,166.000000000000000
167.353716388718990,167.000000000000000
168.168105717405010,168.000000000000000
169.157007045096010,169.000000000000000
170.204079039122010,170.000000000000000
173.170783022194000,173.000000000000000
174.043343017215990,174.000000000000000
175.148585677575990,175.000000000000000
176.253828337936000,176.000000000000000
177.184558999292990,177.000000000000000
178.115289660649010,178.000000000000000
179.162361654673990,179.000000000000000
180.093092316030010,180.000000000000000
181.140164310056010,181.000000000000000
182.187236304082010,182.000000000000000
185.212110953489000,185.000000000000000
186.201012281180000,186.000000000000000
187.189913608871000,187.000000000000000
188.062473603891990,188.000000000000000
189.109545597917990,189.000000000000000
191.029177586965010,191.000000000000000
192.134420247325010,192.000000000000000
193.181492241351010,193.000000000000000
194.228564235376010,194.000000000000000
195.159294896733000,195.000000000000000
196.206366890758010,196.000000000000000
197.195268218449000,197.000000000000000
199.231241540166000,199.000000000000000
201.092702862878010,201.000000000000000
202.081604190569010,202.000000000000000
203.128676184594010,203.000000000000000
204.175748178620010,204.000000000000000
205.048308173641000,205.000000000000000
207.142452161692010,207.000000000000000
208.073182823049000,208.000000000000000
209.120254817074000,209.000000000000000
209.992814812095990,210.000000000000000
211.098057472455990,211.000000000000000
212.086958800146990,212.000000000000000
213.017689461503010,213.000000000000000
215.053662783219010,215.000000000000000
216.158905443580010,216.000000000000000
217.205977437604990,217.000000000000000
218.194878765296010,218.000000000000000
222.208654742395000,222.000000000000000
223.139385403750990,223.000000000000000
224.186457397776000,224.000000000000000
225.175358725466990,225.000000000000000
226.106089386822990,226.000000000000000
227.153161380849010,227.000000000000000
228.200233374875010,228.000000000000000
229.072793369896000,229.000000000000000
230.061694697587000,230.000000000000000
231.108766691612000,231.000000000000000
232.155838685638000,232.000000000000000
234.308153340024010,234.000000000000000
236.111443996401990,236.000000000000000
237.100345324091990,237.000000000000000
238.089246651782990,238.000000000000000
239.078147979474010,239.000000000000000
240.125219973500010,240.000000000000000
241.114121301191010,241.000000000000000
242.161193295216010,242.000000000000000
243.208265289242010,243.000000000000000
245.186067944624000,245.000000000000000
246.291310604984010,246.000000000000000
247.163870600005000,247.000000000000000
248.269113260366000,248.000000000000000
251.235817243437990,251.000000000000000
252.166547904793990,252.000000000000000
253.271790565154990,253.000000000000000
254.144350560176010,254.000000000000000
255.191422554202010,255.000000000000000
257.227395875917980,257.000000000000000
258.274467869943980,258.000000000000000
259.263369197634970,259.000000000000000
260.077758526321020,260.000000000000000
261.241171853017020,261.000000000000000
262.113731848038010,262.000000000000000
263.277145174732990,263.000000000000000
264.091534503420010,264.000000000000000
267.290921151831010,267.000000000000000
268.105310480518030,268.000000000000000
269.268723807213010,269.000000000000000
270.199454468569000,270.000000000000000
271.188355796260000,271.000000000000000
272.177257123950990,272.000000000000000
