F_test_GHz,F_true_GHz,F_pred_GHz,Residual(MHz)
2.9933655,2.9933655,2.9479973,-45.368195
4.0870953,4.000748,3.9926987,-8.049488
5.12326,5.008131,5.0017843,-6.3467026
6.1018605,6.0155134,5.9671125,-48.40088
7.1380253,6.994114,6.996617,2.5029182
8.116626,8.001496,7.972549,-28.947353
9.095226,8.980097,8.949963,-30.134201
10.131392,9.987479,9.984931,-2.5482178
11.167556,10.994862,11.018601,23.739815
12.203721,12.002245,12.049669,47.424316
13.182322,12.9808445,13.019945,39.100647
14.218487,13.988228,14.04258,54.351807
15.197086,14.99561,15.003403,7.792473
16.233252,16.002993,16.015574,12.580872
17.211851,17.010376,16.967619,-42.757034
18.248016,17.988976,17.973663,-15.312195
19.226618,18.996359,18.924698,-71.660995
20.320347,20.00374,19.99234,-11.400223
21.356512,20.982342,21.0116,29.258728
22.392677,21.989723,22.04046,50.73738
23.371277,22.997107,23.021345,24.238586
24.349878,24.00449,24.010298,5.8078766
25.328478,25.011871,25.005684,-6.187439
26.307077,25.990473,26.005562,15.089035
27.228113,26.997854,26.949047,-48.807144
28.264278,27.976456,28.011572,35.116196
29.185314,28.983837,28.955875,-27.961731
30.163914,29.99122,29.958153,-33.067703
31.257645,30.998602,31.076366,77.76451
32.17868,32.005985,32.016045,10.059357
33.15728,32.984585,33.01229,27.706146
34.193443,33.99197,34.06465,72.68143
35.11448,34.99935,34.997955,-1.3961792
36.150646,36.006733,36.04561,38.87558
37.129246,37.014114,37.03291,18.795013
38.107845,38.0215,38.018253,-3.2463074
39.086445,39.0001,39.001766,1.6670227
40.06505,40.00748,39.983585,-23.895264
